Ticker number,Ticker,Week's Performance,Highest Price,Lowest Price,Best Day,Worst Day,Week's Volume,Volatility
3307,2037,DHI,0.574,81.9,76.39,1.495,-1.854,5.246246158384745e+24,3.349
3308,5148,NYMTN,0.573,24.61,24.26,0.532,-0.528,6315479132254.0,1.06
3309,4374,LYFT,0.572,40.46,36.5,5.573,-3.821,5.034435665462886e+24,9.394
3310,903,BFC,0.57,73.86,71.28,0.894,-1.35,382524417478390.0,2.244
3311,6991,TPHS,0.57,2.13,1.92,4.65,-4.926,126143855858.0,9.576
3312,4067,KT,0.569,14.54,14.02,0.427,-1.327,3.2585321640961954e+19,1.754
3313,6470,SMLR,0.568,53.41,49.26,1.958,-5.609,2.1011535180617572e+19,7.567
3314,3365,HIMS,0.567,5.51,4.99,2.099,-1.336,9.198764778161106e+20,3.4350000000000005
3315,4157,LEDS,0.567,4.33,3.42,8.475,-6.824,2.2396451125959274e+17,15.299
3316,7581,WOOF,0.561,20.75,19.24,2.603,-1.938,1.6949117911651422e+24,4.541
3317,746,AVTX,0.561,0.69,0.61,2.708,-2.862,1.0061483197721412e+19,5.57
3318,1317,CBRL,0.56,122.43,114.53,2.836,-1.48,7.469882912136111e+21,4.316
3319,5170,OCCIO,0.56,25.16,25.0,0.64,0.0,5210125.0,0.64
3320,2490,EVBG,0.559,47.15,41.71,6.954,-4.545,1.4630195411898916e+24,11.498999999999999
3321,6186,SASR,0.559,46.18,43.99,2.275,-1.099,3.1472371214123532e+19,3.3739999999999997
3322,5575,PKI,0.558,181.66,174.17,1.037,-1.958,9.57214870104051e+23,2.995
3323,1938,CZR,0.558,81.58,75.42,3.372,-3.671,2.779519031285744e+24,7.042999999999999
3324,6832,TD,0.557,82.38,80.17,0.964,-1.167,1.5778165211906117e+24,2.1310000000000002
3325,771,AXTI,0.556,7.51,6.96,1.944,-2.557,1.3001475165023822e+19,4.5009999999999994
3326,1826,CSWC,0.555,24.06,23.05,1.682,-1.494,2.3011565222318133e+19,3.176
3327,2505,EVK,0.552,2.05,1.7,5.525,-8.462,91021539822056.0,13.987
3328,3267,HALL,0.552,3.81,3.56,3.039,-2.66,376317144160175.0,5.699
3329,2330,EME,0.552,116.86,112.86,0.491,-0.748,5.241540736217086e+19,1.2389999999999999
3330,437,ANGO,0.552,22.31,21.09,1.111,-3.032,4.194203441844294e+19,4.143
3331,6604,SREA,0.551,25.74,25.12,0.591,-1.332,434706149277143.0,1.923
3332,833,BBSI,0.55,79.18,75.72,2.069,-1.282,1.328105896511141e+18,3.351
3333,7701,YELP,0.55,35.99,34.33,2.954,-2.578,5.678664858538072e+19,5.532
3334,7457,VTRS,0.549,11.3,10.77,2.287,-2.242,4.012853543453374e+24,4.529
3335,3244,GVP,0.549,1.93,1.81,2.87,-1.554,12614612583101.0,4.424
3336,7357,VIV,0.543,11.27,10.94,1.083,-1.425,1.6485123711070598e+22,2.508
3337,2963,GEG,0.543,1.92,1.71,4.444,-1.087,25103623825.0,5.531
3338,945,BHK,0.542,13.02,12.5,1.34,-2.566,1.011155486867396e+16,3.9059999999999997
3339,6267,SDHY,0.541,16.99,16.41,2.665,-1.065,117923505453648.0,3.73
3340,3803,ISR,0.541,0.39,0.35,1.27,-4.267,372538728614709.0,5.537000000000001
3341,1377,CDXS,0.54,21.63,18.99,5.216,-5.689,5.711475747537762e+19,10.905000000000001
3342,2340,EMR,0.538,99.95,96.55,0.767,-0.691,2.700728577282184e+24,1.458
3343,6886,TGNA,0.538,22.57,22.24,0.446,-0.267,8.131119058694899e+20,0.7130000000000001
3344,4554,MIC,0.536,3.77,3.72,0.538,-0.268,1.5782448369040003e+19,0.806
3345,2569,FATBP,0.536,13.75,12.89,0.421,-1.566,255220217231220.0,1.987
3346,6494,SNDR,0.534,26.58,25.56,0.767,-0.42,9.420895459357988e+19,1.187
3347,7708,YMM,0.533,8.01,6.94,3.774,-4.155,3.3583375942824037e+24,7.929
3348,3046,GLAQW,0.533,0.51,0.5,2.48,-0.462,42341961.0,2.942
3349,3017,GHY,0.532,13.27,12.94,0.998,-0.684,6.201023841102969e+16,1.682
3350,6950,TMCI,0.531,20.26,18.35,0.85,-2.725,2.1312454250447503e+19,3.575
3351,3380,HLG,0.531,13.8,12.35,3.38,-3.102,261582014033.0,6.481999999999999
3352,7502,WCC,0.531,135.97,128.39,1.453,-2.243,6.8129010725383365e+19,3.6959999999999997
3353,2525,EWBC,0.53,85.32,80.32,1.669,-2.731,1.0192121431418013e+24,4.4
3354,1666,COE,0.524,1.97,1.3,8.387,-20.419,1.4868092344131512e+18,28.806
3355,1078,BOH,0.523,87.27,83.44,2.384,-2.604,2.7274233347040203e+19,4.9879999999999995
3356,5119,NWFL,0.523,28.86,28.03,1.189,-0.487,61416019.0,1.6760000000000002
3357,6543,SOR,0.522,42.35,40.87,0.745,-1.061,10722771219135.0,1.806
3358,6398,SKIN,0.521,18.68,16.13,6.529,-3.92,2.5670139251105215e+24,10.449
3359,4429,MBINN,0.52,25.15,24.92,0.4,-0.2,3985176863.0,0.6000000000000001
3360,5399,PAYC,0.518,363.49,333.38,1.706,-2.455,8.521121208450112e+22,4.161
3361,4720,MSP,0.513,27.03,25.7,1.595,-0.893,3.4873121466259194e+19,2.488
3362,1820,CSTA,0.513,9.84,9.75,0.718,0.0,5943177.0,0.718
3363,6386,SIVBP,0.513,23.66,22.85,1.085,-2.094,266560194195279.0,3.179
3364,3945,KAHC,0.512,9.82,9.74,0.41,-0.102,10066328120120.0,0.512
3365,6206,SBNY,0.512,319.93,298.65,1.578,-3.291,2.055613868154172e+24,4.869
3366,4308,LPRO,0.512,20.72,18.89,3.374,-2.481,7.186712088639076e+20,5.855
3367,1354,CCV,0.511,9.86,9.78,0.409,0.204,363198238295189.0,0.613
3368,2589,FCAX,0.51,9.86,9.81,0.203,0.0,29348103.0,0.203
3369,3720,INT,0.509,28.05,26.31,2.439,-2.545,6.542466644994263e+19,4.984
3370,4755,MTVC,0.508,9.92,9.85,0.609,0.0,7814333.0,0.609
3371,7720,YUMC,0.506,44.49,40.84,2.703,-3.168,2.4419227481631026e+24,5.871
3372,2134,DRI,0.504,136.06,128.52,1.411,-2.023,3.7391297522484524e+24,3.434
3373,4271,LMND,0.502,30.49,24.83,8.421,-5.146,1.6340164861697226e+24,13.567
3374,2802,FRST,0.5,14.97,13.94,1.331,-6.012,6205286991099637.0,7.343
3375,6346,SHLX,0.499,14.39,14.01,1.426,-0.774,4.7437665660973744e+19,2.2
3376,5396,PAXS,0.499,18.43,17.8,0.61,-1.325,2271651622311129.0,1.935
3377,6021,RMAX,0.498,28.86,27.46,1.451,-1.086,2.50724171705211e+19,2.537
3378,1732,CPRI,0.498,57.98,52.7,2.248,-3.215,1.8419177441668127e+24,5.463
3379,2641,FFWM,0.497,25.48,23.9,2.916,-3.613,4.169426152775864e+19,6.529
3380,710,AUVIP,0.496,25.35,24.95,1.272,-0.536,2517363643.0,1.808
3381,4680,MRAI,0.495,2.42,1.85,9.406,-7.727,8476034743991161.0,17.133000000000003
3382,5862,RAND,0.494,15.9,15.1,2.191,-4.307,799612722.0,6.498
3383,360,ALV,0.493,82.38,75.48,0.493,-2.197,1.0220995110171154e+23,2.69
3384,1448,CGRN,0.493,4.4,3.9,6.533,-7.273,214332452313171.0,13.806000000000001
3385,6521,SOHOB,0.489,18.55,18.25,1.035,-1.351,3624161010.0,2.386
3386,7684,XPO,0.488,79.63,75.18,0.369,-1.676,9.183178791722615e+23,2.045
3387,2159,DT,0.483,49.55,46.08,1.934,-2.47,2.8697226243183534e+24,4.404
3388,983,BKCC,0.482,4.24,4.12,0.964,-0.95,1.6919411090140913e+18,1.914
3389,7482,WABC,0.482,62.67,59.57,2.407,-2.703,1.80612491313224e+19,5.109999999999999
3390,1250,BZ,0.481,29.34,24.79,3.7,-4.065,3.210934549256034e+24,7.765000000000001
3391,6746,SY,0.478,2.23,2.0,5.742,-5.381,1.4511782171510717e+18,11.123000000000001
3392,2496,EVF,0.478,6.32,6.17,0.319,-0.799,288232265194319.0,1.118
3393,3151,GPC,0.476,130.45,126.64,1.385,-0.586,1.1427104961089213e+24,1.971
3394,2798,FRPH,0.469,58.92,57.14,0.855,-0.977,323290270371385.0,1.8319999999999999
3395,3916,JPT,0.469,21.51,21.03,0.378,-0.751,5125644485.0,1.129
3396,4709,MSDA,0.467,9.83,9.78,0.409,-0.102,216915557.0,0.511
3397,2399,EPHYU,0.467,9.93,9.83,0.712,-0.342,511211710.0,1.054
3398,6871,TFC,0.462,61.1,57.88,2.002,-3.005,5.310171150616296e+24,5.007
3399,884,BECN,0.46,63.63,59.58,1.77,-3.047,8.46359055328602e+19,4.817
3400,3967,KD,0.458,13.55,12.48,1.571,-1.002,1.0972144631021317e+24,2.573
3401,2601,FCRD,0.458,4.45,4.26,2.113,-1.155,109194135356117.0,3.268
3402,6482,SNA,0.457,212.54,203.12,1.738,-1.276,8.645845212239111e+21,3.0140000000000002
3403,2278,EGBN,0.454,59.78,56.33,1.819,-2.291,1.7571795266224812e+19,4.109999999999999
3404,4883,NEU,0.452,332.96,320.27,1.628,-2.097,1.408183218211877e+19,3.7249999999999996
3405,3144,GOSS,0.451,9.36,8.42,2.036,-2.475,4.253378350026501e+19,4.511
3407,1036,BLX,0.449,15.83,15.33,0.842,-1.155,1.6791260160016742e+19,1.9969999999999999
3408,2503,EVH,0.448,33.14,30.04,1.004,-3.862,9.088101748356118e+22,4.866
3409,4918,NHS,0.447,11.28,10.94,0.724,-1.082,261355249350237.0,1.806
3410,226,AGNCM,0.442,24.99,24.53,0.243,-0.323,11922912720068.0,0.5660000000000001
3411,2898,GAINZ,0.44,25.15,24.95,0.641,-0.672,3636283032.0,1.3130000000000002
3412,1049,BMO,0.44,120.44,117.93,0.698,-0.736,1.0959946880721036e+22,1.434
3413,7480,W,0.438,130.58,111.65,5.964,-6.141,1.809425503233913e+24,12.105
3414,2889,FYBR,0.437,28.36,26.51,2.342,-2.292,6.78068026137751e+19,4.634
3415,6857,TEN,0.436,18.55,17.71,1.436,-1.758,7.672808195076268e+19,3.194
3416,5596,PLPC,0.435,65.5,60.44,5.423,-3.468,782577441603400.0,8.891
3417,4955,NMG,0.435,7.01,6.42,3.898,-4.776,452875477430750.0,8.674
3418,2171,DTRT,0.435,10.55,10.01,0.0,-0.989,5334152.0,0.989
3419,5226,OLPX,0.433,17.09,15.31,2.486,-2.477,2.036613440132782e+24,4.963
3420,4549,MHLD,0.433,2.41,2.21,3.111,-2.575,1.2321689188111972e+19,5.686
3421,4544,MHF,0.43,7.04,6.89,1.013,-0.574,230212207186136.0,1.5869999999999997
3422,1437,CG,0.43,48.32,45.5,1.478,-1.757,1.4137170471139117e+24,3.235
3423,2537,EXN,0.429,1.02,0.76,10.0,-3.476,1.1336652572217111e+18,13.475999999999999
3424,4914,NHC,0.426,73.77,70.48,1.702,-2.102,1.1249941132120511e+18,3.804
3425,1266,CAF,0.424,16.83,16.05,1.159,-0.921,48150139245103.0,2.08
3426,0,A,0.423,139.32,133.59,1.127,-1.791,1.7127235262580624e+24,2.918
3427,5210,OIA,0.423,7.25,6.93,3.147,-1.519,122421408523212.0,4.6659999999999995
3428,3392,HMC,0.422,29.19,28.11,0.211,-0.868,9.093735775081194e+20,1.079
3429,4425,MBCN,0.421,25.39,24.69,1.2,-0.99,2180891633.0,2.19
3430,2251,EDI,0.42,7.45,6.97,0.556,-1.252,1061575988121.0,1.808
3431,2643,FGBI,0.418,24.6,23.16,2.935,-2.236,134164338242503.0,5.171
3432,859,BCPC,0.416,141.17,135.77,1.62,-2.223,3.1352676235932393e+19,3.843
3433,5404,PB,0.414,72.12,69.36,1.053,-2.21,7.577697070368376e+19,3.263
3434,6633,SSRM,0.414,22.73,20.5,4.355,-2.394,3.142214056136071e+24,6.7490000000000006
3435,5504,PFIN,0.414,6.48,5.96,3.371,-5.891,123911429.0,9.262
3436,4536,MGRC,0.413,86.65,83.25,0.842,-1.151,1.7621448156920132e+19,1.9929999999999999
3437,1639,CNNE,0.412,25.37,23.71,2.446,-2.717,3.794460241296684e+19,5.163
3438,4673,MPV,0.412,13.5,13.27,1.352,-0.3,1245287151.0,1.6520000000000001
3439,3252,GXII,0.412,9.75,9.71,0.309,-0.051,727341210.0,0.36
3440,4313,LQDA,0.411,7.71,6.8,6.187,-4.484,7.75047484195474e+19,10.671
3441,6412,SLAC,0.41,9.85,9.75,0.409,-0.305,585393822031.0,0.714
3442,2413,EQHA,0.41,9.79,9.75,0.308,0.0,163541176.0,0.308
3443,4189,LGAC,0.41,9.82,9.76,0.512,0.0,140145334152138.0,0.512
3444,6791,TBCP,0.41,9.81,9.75,0.256,-0.204,5012417714116.0,0.45999999999999996
3445,5672,PRBM,0.409,9.85,9.76,0.717,-0.102,66267126.0,0.819
3446,1427,CFIV,0.408,9.84,9.8,0.102,-0.074,12128187818.0,0.176
3447,2581,FBK,0.408,45.95,43.73,1.591,-3.148,1.5541891166315751e+19,4.739
3448,2089,DMYS,0.408,9.87,9.78,0.408,-0.153,27781456440.0,0.5609999999999999
3449,5178,OCSL,0.408,7.45,7.32,0.544,-0.805,3.154403829115262e+19,1.3490000000000002
3450,2876,FVT,0.407,9.9,9.83,0.102,-0.404,8819511.0,0.506
3451,5108,NVSAU,0.407,9.89,9.82,0.509,0.0,23483616.0,0.509
3452,118,ADEX,0.406,9.9,9.85,0.404,-0.101,12429684820.0,0.505
3453,2559,FAF,0.405,68.13,66.46,1.061,-1.253,7.748859583981162e+20,2.314
3454,6207,SBNYP,0.404,22.57,21.39,1.982,-2.981,479632248506609.0,4.963
3455,3135,GOLD,0.404,24.96,23.61,3.328,-1.01,7.520554946731719e+24,4.338
3456,5052,NTCT,0.403,33.38,32.08,1.351,-1.938,5.388528043116714e+19,3.2889999999999997
3457,3771,IQMD,0.402,9.99,9.94,0.302,-0.001,35766305.0,0.303
3458,7386,VMD,0.402,5.17,4.92,1.61,-1.772,1.200165213311005e+19,3.382
3459,660,ATLCP,0.402,25.0,24.57,0.758,-0.281,2722326155.0,1.0390000000000001
3460,3585,IDR,0.402,12.48,8.35,10.542,-6.72,934251229479340.0,17.262
3461,4847,NCMI,0.398,2.71,2.36,3.226,-2.789,3.2045406362348663e+19,6.015000000000001
3462,3777,IRCP,0.398,2.6,2.44,2.439,-5.426,283166477169225.0,7.865
3463,6526,SOJC,0.398,25.39,24.93,1.077,-1.032,240381158211233.0,2.109
3464,816,BB,0.397,7.97,7.29,4.354,-3.145,2.474425189449415e+24,7.4990000000000006
3465,5506,PFL,0.397,10.16,9.87,0.897,-1.393,319716467325382.0,2.29
3466,868,BCV,0.397,23.34,22.0,0.973,-1.542,321254121159259.0,2.515
3467,6147,RZA,0.395,25.44,25.23,0.316,-0.079,195275214252189.0,0.395
3468,369,AMAO,0.395,11.41,10.11,0.197,-4.504,10339496202.0,4.701
3469,4102,LANDM,0.394,25.59,25.4,0.315,0.0,2033162913.0,0.315
3470,5994,RILYN,0.392,25.74,25.25,0.683,-0.622,161619013059.0,1.3050000000000002
3471,2424,ERC,0.392,10.28,10.06,0.297,-0.983,395624453701558.0,1.28
3472,892,BENE,0.391,10.28,10.22,0.098,-0.195,284272179144153.0,0.29300000000000004
3473,1486,CHSCP,0.391,32.25,31.53,0.314,-0.682,15613825415991.0,0.996
3474,5376,PALT,0.389,2.9,2.42,5.976,-5.185,2.171444270482759e+16,11.161
3475,523,ARBKL,0.388,23.73,22.6,0.903,-1.702,59482320185.0,2.605
3476,6308,SGA,0.387,23.59,22.8,0.864,-0.236,144889810549.0,1.1
3477,4912,NGVT,0.386,67.81,64.44,1.475,-3.301,3.2713424350831165e+19,4.776
3478,7668,XOM,0.383,85.49,79.76,2.75,-0.433,1.760021888441916e+29,3.183
3479,1989,DD,0.38,78.98,75.24,0.679,-1.594,2.4819179362135233e+24,2.273
3480,6481,SMWB,0.38,14.13,12.57,5.598,-6.09,2.053902107619391e+18,11.687999999999999
3481,5799,PYS,0.38,24.7,24.37,-0.028,-1.336,2113406345.0,1.364
3482,2085,DMO,0.376,13.45,13.07,1.91,-1.133,277185210204109.0,3.043
3483,5387,PARAP,0.373,56.97,55.01,1.745,-1.274,12238678334187.0,3.019
3484,1338,CCK,0.37,130.42,125.61,1.165,-1.619,1.3048145269642149e+23,2.784
3485,7652,XENE,0.367,31.59,28.55,5.24,-2.141,1.3017612947974057e+20,7.381
3486,5756,PTNR,0.366,8.55,8.07,3.281,-3.86,2138253021.0,7.141
3487,4610,MMP,0.364,50.97,49.13,0.938,-2.246,7.320877010358993e+21,3.184
3488,2173,DTSS,0.361,2.81,2.56,4.981,-2.166,426416406481342.0,7.147
3489,1718,CPAR,0.361,9.74,9.7,0.206,0.0,3314153129.0,0.206
3490,659,ATLCL,0.361,25.19,24.82,0.2,-0.587,255420519.0,0.7869999999999999
3491,2307,ELC,0.361,25.08,24.6,0.724,-1.559,191519200175225.0,2.283
3492,305,ALCC,0.36,9.8,9.71,0.515,-0.154,72251857.0,0.669
3493,5459,PDO,0.36,16.95,16.32,1.519,-0.787,1.7811596155918692e+19,2.306
3494,2076,DLX,0.36,32.32,30.31,2.947,-4.158,3.224351828293611e+19,7.105
3495,4403,MANT,0.358,87.54,84.12,2.427,-2.765,4.218457536455208e+19,5.192
3496,585,ARYD,0.357,9.84,9.77,0.511,-0.357,24331587.0,0.868
3497,5776,PV,0.356,9.88,9.82,0.305,-0.152,3672086214335.0,0.45699999999999996
3498,4980,NOAC,0.356,9.87,9.83,0.203,-0.254,3322262437.0,0.457
3499,6709,SVFAU,0.355,9.91,9.86,0.456,0.0,692082157161.0,0.456
3500,612,ASPC,0.354,9.95,9.88,0.303,-0.352,11235026.0,0.655
3501,3197,GSAQ,0.353,9.95,9.9,0.202,0.0,3208626124.0,0.202
3502,4352,LUXAU,0.352,9.97,9.91,0.302,-0.05,51113110.0,0.352
3503,5373,PAHC,0.351,20.43,19.56,0.528,-2.193,1.2151532101814071e+19,2.721
3504,4168,LESL,0.349,20.8,18.8,5.191,-3.548,2.305322142199152e+24,8.739
3505,4414,MASI,0.349,159.63,151.1,1.252,-1.83,1.0287869887158308e+20,3.082
3506,4047,KRMD,0.348,2.95,2.7,3.971,-4.437,351200394242323.0,8.408000000000001
3507,7320,VG,0.347,20.28,20.08,0.347,0.0,7.126107501971815e+22,0.347
3508,1862,CTXS,0.346,101.68,100.75,0.178,-0.277,1.1100117891146316e+24,0.455
3509,3621,IHIT,0.345,8.8,8.66,0.459,-0.23,368262232418241.0,0.6890000000000001
3510,2531,EXD,0.343,11.79,11.45,2.261,-1.206,10185138107131.0,3.467
3511,3447,HRMY,0.342,52.68,49.01,1.006,-2.939,5.695971668951028e+20,3.9450000000000003
3512,3594,IESC,0.34,42.09,40.2,1.563,-1.493,1.1117671051520722e+16,3.056
3513,280,AIZN,0.338,23.93,23.19,1.627,-1.485,212252339147144.0,3.112
3514,332,ALLY,0.338,45.65,42.93,1.392,-1.35,2.3812258153316443e+24,2.742
3515,2268,EFC,0.337,18.13,17.73,0.167,-0.168,8.196815594761022e+20,0.335
3516,1299,CATC,0.334,85.11,83.38,1.112,-0.592,382406467650701.0,1.7040000000000002
3517,6434,SLM,0.334,18.75,17.77,1.084,-2.539,1.2467149661610417e+24,3.623
3518,4125,LBRDA,0.331,137.16,132.43,1.381,-0.919,5.133860772825909e+19,2.3
3519,3210,GSLD,0.329,25.89,25.59,0.155,0.0,58493741184.0,0.155
3520,6031,RMI,0.329,18.75,18.16,1.096,-2.242,10114461115173.0,3.338
3521,1789,CRTX,0.325,6.47,5.81,3.14,-3.71,3.858362143574303e+19,6.85
3522,2768,FPH,0.325,6.34,6.04,1.311,-0.326,1.2848249491118668e+16,1.637
3523,3276,HBANM,0.325,25.04,24.66,1.014,-0.238,10121418829187.0,1.252
3524,5436,PCQ,0.323,15.8,15.02,2.389,-1.444,11016815814576.0,3.8329999999999997
3525,500,APTS,0.323,25.13,24.78,0.282,-0.201,1.1101608911058862e+22,0.483
3526,6231,SCL,0.321,102.65,98.48,2.245,-2.65,1.7961767173625432e+19,4.895
3527,6960,TMP,0.321,81.0,77.8,2.061,-2.872,8.519671227105613e+17,4.933
3528,3819,ITIC,0.317,210.4,201.25,1.96,-1.22,23191108333141.0,3.1799999999999997
3529,5039,NSPR,0.315,3.25,2.96,3.226,-0.627,403182152245166.0,3.8529999999999998
3530,2092,DNAB,0.31,9.72,9.68,0.31,0.0,13127294.0,0.31
3531,2288,EH,0.31,13.85,11.94,10.744,-1.446,6.234483139766439e+19,12.19
3532,2154,DSP,0.31,7.01,6.15,7.644,-4.425,2.5913306206628573e+19,12.068999999999999
3533,7270,VAQC,0.308,9.77,9.74,0.131,0.0,548526720.0,0.131
3534,2698,FLME,0.308,9.77,9.74,0.103,0.0,20018277.0,0.103
3535,2028,DHCA,0.308,9.77,9.73,0.103,0.0,282059532.0,0.103
3536,89,ACQR,0.308,9.8,9.75,0.205,-0.102,2525413513337.0,0.307
3537,6242,SCOB,0.308,9.79,9.75,0.308,0.0,881671731175.0,0.308
3538,4904,NGC,0.308,9.78,9.73,0.051,-0.307,43608230.0,0.358
3539,5950,REVH,0.308,9.8,9.75,0.41,-0.041,24282510144.0,0.45099999999999996
3540,3822,ITQ,0.308,9.79,9.75,0.307,0.0,1845146115.0,0.307
3541,6620,SSAA,0.307,9.81,9.74,0.205,-0.102,2511623.0,0.307
3542,3298,HCIC,0.307,9.8,9.76,0.41,-0.069,1674192120.0,0.479
3543,3795,ISEE,0.307,17.37,14.63,7.376,-12.116,8.187337211974317e+23,19.492
3544,7587,WPCB,0.307,9.81,9.76,0.153,-0.255,138171750356.0,0.40800000000000003
3545,5635,PNTM,0.307,9.8,9.77,0.205,0.0,4640566343.0,0.205
3546,4702,MSAC,0.307,9.8,9.74,0.411,-0.102,5974182.0,0.513
3547,1715,CPAA,0.307,9.94,9.75,0.513,-0.102,6213723.0,0.615
3548,2398,EPHY,0.307,9.82,9.78,0.307,0.102,7556779520.0,0.409
3549,4807,NAC,0.307,13.11,12.7,1.316,-1.617,5.02948103712268e+16,2.933
3550,3844,IXAQU,0.306,9.92,9.71,1.545,-0.102,91722331.0,1.647
3551,7450,VTIQ,0.306,9.85,9.81,0.0,-0.202,5833352622.0,0.202
3552,4803,NAAC,0.305,9.87,9.83,0.102,0.0,279116270920.0,0.102
3553,249,AHRN,0.304,9.92,9.87,0.507,-0.202,2293311.0,0.7090000000000001
3554,2839,FTCV,0.304,9.92,9.85,0.405,0.0,320497734492665.0,0.405
3555,3259,HAACU,0.302,9.97,9.92,0.299,-0.101,7873414.0,0.4
3556,6236,SCMA,0.302,9.96,9.9,0.302,-0.101,7350138.0,0.403
3557,7396,VNOM,0.302,31.59,29.4,4.131,-2.762,3.820612352904598e+19,6.893000000000001
3558,807,BANX,0.301,22.0,21.31,0.649,-1.136,120441399346.0,1.785
3559,3966,KCGI,0.301,9.93,9.88,0.304,-0.103,34231235239.0,0.407
3560,6891,THAC,0.301,10.01,9.97,0.2,0.0,3365782.0,0.2
3561,6946,TM,0.3,186.0,177.13,0.582,-0.894,7.204609865969856e+19,1.476
3562,5858,RAM,0.299,10.07,10.04,0.199,-0.011,37285112097.0,0.21000000000000002
3563,6766,TACA,0.299,10.08,10.04,0.299,-0.099,1034391408.0,0.398
3564,842,BCAC,0.298,10.09,10.06,0.05,-0.099,229050136119.0,0.14900000000000002
3565,102,ACU,0.297,34.36,33.65,1.545,-0.765,11016513216759.0,2.31
3566,5360,OZKAP,0.297,20.48,19.75,1.039,-1.025,447496590721651.0,2.064
3567,3387,HLNE,0.296,79.44,74.32,2.845,-2.025,4.667420056914522e+19,4.87
3568,6706,SV,0.294,10.27,10.11,0.296,-0.782,1.2291647129316911e+19,1.078
3569,7631,WVVIP,0.293,5.15,5.08,0.293,-0.975,16179415.0,1.268
3570,6390,SJIJ,0.291,20.56,19.91,0.398,-0.696,236259300528447.0,1.0939999999999999
3571,5538,PHD,0.289,10.44,10.23,1.069,-1.255,214384201263353.0,2.324
3572,4710,MSDAU,0.287,10.01,9.93,0.0,-0.101,3171378.0,0.101
3573,4957,NMIH,0.287,21.87,20.68,2.103,-2.69,5.929638255385997e+19,4.793
3574,4541,MGY,0.286,25.6,23.65,5.254,-2.112,1.4402134881349314e+24,7.366
3575,3033,GIPR,0.285,7.09,6.75,1.805,-2.003,37551618245.0,3.808
3576,5854,RADA,0.284,16.57,13.74,11.465,-10.203,3.3332204286231734e+21,21.668
3577,4653,MOR,0.281,7.34,6.71,2.443,-2.204,1019407471758766.0,4.647
3578,7190,UNF,0.281,192.39,172.57,2.637,-2.028,2.6322916263020044e+19,4.665
3579,2248,EDAP,0.279,7.45,7.1,1.602,-0.826,136320400178196.0,2.428
3580,4535,MGRB,0.276,21.93,21.2,0.61,-1.24,208365177176145.0,1.85
3581,6840,TDW,0.275,22.84,19.66,5.341,-6.696,5.928492351454881e+19,12.036999999999999
3582,3022,GIC,0.275,33.71,32.44,1.366,-1.766,9.458959701268114e+16,3.132
3583,3399,HMST,0.273,50.11,46.89,1.779,-4.081,3.1631922235334832e+19,5.86
3584,2343,ENBA,0.273,25.85,25.2,0.666,-1.094,355822311371265.0,1.7600000000000002
3585,4129,LBTYA,0.271,26.47,25.47,0.494,-1.258,1.8421101878654145e+23,1.752
3586,7390,VMO,0.27,11.15,10.9,1.18,-1.084,9.421304118018559e+17,2.2640000000000002
3587,42,ABTX,0.268,45.88,43.47,1.587,-1.968,2.4552469250027213e+19,3.5549999999999997
3588,5261,OP,0.268,0.83,0.69,2.771,-3.809,3.958474440852847e+19,6.58
3589,6842,TEAF,0.267,15.35,14.77,1.76,-0.667,215146317232275.0,2.427
3590,5909,RDN,0.266,23.17,22.37,0.975,-1.652,1.276612318133192e+24,2.627
3591,6469,SMLP,0.266,16.4,14.61,5.906,-4.611,3951027406383472.0,10.517
3592,4455,MCI,0.264,15.32,15.0,0.331,-1.338,87351375693.0,1.669
3593,2176,DTW,0.263,24.88,24.41,0.691,-0.89,350302205350197.0,1.581
3594,1505,CIGI,0.262,132.65,127.29,1.366,-1.17,2.199122717051487e+19,2.536
3595,3299,HCICU,0.259,9.9,9.84,0.307,0.0,1017101556.0,0.307
3596,921,BGR,0.259,11.76,11.26,2.0,-1.12,8551104770921849.0,3.12
3597,1616,CMTL,0.259,16.3,15.32,2.661,-2.083,1.9961707199818994e+19,4.744
3598,2516,EVOP,0.257,23.89,22.51,2.107,-1.474,2.9973025268030083e+19,3.5810000000000004
3599,5069,NTWK,0.256,4.08,3.73,6.971,-1.741,3879637141.0,8.712
3600,2215,EAD,0.255,7.98,7.67,2.07,-1.019,3707096643381100.0,3.0889999999999995
3601,1130,BRKL,0.25,16.41,15.79,1.562,-2.134,2.9222352367437963e+19,3.6959999999999997
3602,1857,CTT,0.247,8.28,7.91,0.738,-1.358,1.4191557189193219e+18,2.096
3603,957,BIIB,0.247,216.36,208.23,1.188,-1.824,1.5986154801561919e+24,3.012
3604,4513,MFA,0.247,16.6,16.08,0.99,-1.456,8.88488648482104e+20,2.4459999999999997
3605,5760,PTON,0.247,32.14,26.88,7.818,-5.373,7.682876747666932e+25,13.190999999999999
3606,7416,VRCA,0.245,8.7,8.05,2.083,-3.31,1.3769198629631074e+16,5.393000000000001
3607,4306,LPL,0.245,8.53,8.14,1.007,-1.087,2.4013328237729255e+19,2.094
3608,620,ASRV,0.243,4.15,4.07,0.737,0.0,1443434352.0,0.737
3609,1298,CAT,0.243,225.88,216.54,0.572,-0.22,4.008534831443067e+24,0.7919999999999999
3610,1675,COLB,0.243,34.45,32.6,2.528,-3.727,8.507105321221112e+23,6.255
3611,3397,HMNF,0.242,25.0,24.8,0.766,-0.161,1359123017.0,0.927
